asset_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry,site_id,building_id,customer_id,industry,city,site_type,site_name
ASSET000837,AHU,HVAC Unit,Infrastructure,Daikin,2025-08-29,2030-08-28,SITE024,SITE024_BLDG03,CUST004,Manufacturing,Chennai,Industrial Unit,Chennai Industrial Unit
ASSET000838,AHU,HVAC Unit,Infrastructure,Daikin,2020-03-14,2025-03-13,SITE025,SITE025_BLDG02,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000839,Boiler,Boiler,Utilities,Thermax,2019-01-28,2024-01-27,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000840,Forklift,Forklift,Material Handling,Toyota,2025-12-15,2030-12-14,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000841,Forklift,Forklift,Material Handling,Toyota,2023-12-09,2028-12-07,SITE025,SITE025_BLDG03,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000842,Generator,Generator,Power,Cummins,2025-08-31,2030-08-30,SITE025,SITE025_BLDG02,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000843,Boiler,Boiler,Utilities,Thermax,2022-08-06,2027-08-05,SITE025,SITE025_BLDG05,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000844,Compressor,Air Compressor,Utilities,Atlas Copco,2024-05-16,2029-05-15,SITE025,SITE025_BLDG03,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000845,Robot,Industrial Robot,Automation,ABB,2023-06-20,2028-06-18,SITE025,SITE025_BLDG03,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000846,Boiler,Boiler,Utilities,Thermax,2024-07-04,2029-07-03,SITE025,SITE025_BLDG05,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000847,Compressor,Air Compressor,Utilities,Atlas Copco,2022-08-27,2027-08-26,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000848,Boiler,Boiler,Utilities,Thermax,2023-05-29,2028-05-27,SITE025,SITE025_BLDG03,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000849,Conveyor,Conveyor Belt,Production,Siemens,2025-04-28,2030-04-27,SITE025,SITE025_BLDG02,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000850,Robot,Industrial Robot,Automation,ABB,2025-03-03,2030-03-02,SITE025,SITE025_BLDG01,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000851,AHU,HVAC Unit,Infrastructure,Daikin,2021-05-08,2026-05-07,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000852,Boiler,Boiler,Utilities,Thermax,2019-10-11,2024-10-09,SITE025,SITE025_BLDG07,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000853,Generator,Generator,Power,Cummins,2024-08-07,2029-08-06,SITE025,SITE025_BLDG02,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000854,Boiler,Boiler,Utilities,Thermax,2021-09-18,2026-09-17,SITE025,SITE025_BLDG03,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000855,Robot,Industrial Robot,Automation,ABB,2023-09-30,2028-09-28,SITE025,SITE025_BLDG07,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000856,Generator,Generator,Power,Cummins,2019-10-30,2024-10-28,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000857,AHU,HVAC Unit,Infrastructure,Daikin,2025-07-12,2030-07-11,SITE025,SITE025_BLDG04,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000858,Generator,Generator,Power,Cummins,2025-02-04,2030-02-03,SITE025,SITE025_BLDG01,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000859,Forklift,Forklift,Material Handling,Toyota,2025-01-08,2030-01-07,SITE025,SITE025_BLDG05,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000860,Conveyor,Conveyor Belt,Production,Siemens,2020-03-23,2025-03-22,SITE025,SITE025_BLDG07,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000861,Compressor,Air Compressor,Utilities,Atlas Copco,2022-12-25,2027-12-24,SITE025,SITE025_BLDG02,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000862,CNC,CNC Machine,Production,Mazak,2025-04-25,2030-04-24,SITE025,SITE025_BLDG06,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000863,Generator,Generator,Power,Cummins,2022-09-20,2027-09-19,SITE025,SITE025_BLDG07,CUST004,Manufacturing,Hyderabad,Production Facility,Hyderabad Production Facility
ASSET000864,Conveyor,Conveyor Belt,Production,Siemens,2019-02-13,2024-02-12,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000865,Boiler,Boiler,Utilities,Thermax,2021-06-28,2026-06-27,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000866,Compressor,Air Compressor,Utilities,Atlas Copco,2023-12-31,2028-12-29,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000867,Generator,Generator,Power,Cummins,2024-03-11,2029-03-10,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000868,Robot,Industrial Robot,Automation,ABB,2022-11-13,2027-11-12,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000869,AHU,HVAC Unit,Infrastructure,Daikin,2020-03-04,2025-03-03,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000870,Generator,Generator,Power,Cummins,2019-12-18,2024-12-16,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000871,Robot,Industrial Robot,Automation,ABB,2022-11-27,2027-11-26,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000872,Forklift,Forklift,Material Handling,Toyota,2024-02-09,2029-02-07,SITE026,SITE026_BLDG02,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000873,AHU,HVAC Unit,Infrastructure,Daikin,2022-11-27,2027-11-26,SITE026,SITE026_BLDG04,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000874,Conveyor,Conveyor Belt,Production,Siemens,2023-11-30,2028-11-28,SITE026,SITE026_BLDG04,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000875,Forklift,Forklift,Material Handling,Toyota,2019-10-03,2024-10-01,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000876,CNC,CNC Machine,Production,Mazak,2020-04-16,2025-04-15,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000877,Forklift,Forklift,Material Handling,Toyota,2020-03-23,2025-03-22,SITE026,SITE026_BLDG02,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000878,Compressor,Air Compressor,Utilities,Atlas Copco,2024-10-14,2029-10-13,SITE026,SITE026_BLDG02,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000879,Robot,Industrial Robot,Automation,ABB,2022-09-17,2027-09-16,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000880,Generator,Generator,Power,Cummins,2024-03-07,2029-03-06,SITE026,SITE026_BLDG02,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000881,Generator,Generator,Power,Cummins,2021-01-25,2026-01-24,SITE026,SITE026_BLDG02,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000882,Generator,Generator,Power,Cummins,2023-06-09,2028-06-07,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000883,Compressor,Air Compressor,Utilities,Atlas Copco,2024-01-16,2029-01-14,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000884,Generator,Generator,Power,Cummins,2023-05-12,2028-05-10,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000885,Compressor,Air Compressor,Utilities,Atlas Copco,2021-04-22,2026-04-21,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000886,Conveyor,Conveyor Belt,Production,Siemens,2025-06-22,2030-06-21,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000887,Robot,Industrial Robot,Automation,ABB,2023-02-07,2028-02-06,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000888,Compressor,Air Compressor,Utilities,Atlas Copco,2024-02-18,2029-02-16,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000889,Boiler,Boiler,Utilities,Thermax,2024-06-27,2029-06-26,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000890,Forklift,Forklift,Material Handling,Toyota,2025-09-11,2030-09-10,SITE026,SITE026_BLDG04,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000891,Generator,Generator,Power,Cummins,2025-08-01,2030-07-31,SITE026,SITE026_BLDG01,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000892,Forklift,Forklift,Material Handling,Toyota,2022-12-12,2027-12-11,SITE026,SITE026_BLDG04,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000893,Robot,Industrial Robot,Automation,ABB,2022-05-03,2027-05-02,SITE026,SITE026_BLDG05,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000894,Conveyor,Conveyor Belt,Production,Siemens,2020-07-02,2025-07-01,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000895,Conveyor,Conveyor Belt,Production,Siemens,2021-09-04,2026-09-03,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000896,Conveyor,Conveyor Belt,Production,Siemens,2021-01-19,2026-01-18,SITE026,SITE026_BLDG03,CUST004,Manufacturing,Visakhapatnam,Processing Plant,Visakhapatnam Processing Plant
ASSET000897,Robot,Industrial Robot,Automation,ABB,2024-09-23,2029-09-22,SITE027,SITE027_BLDG04,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000898,Generator,Generator,Power,Cummins,2025-09-08,2030-09-07,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000899,Generator,Generator,Power,Cummins,2023-09-29,2028-09-27,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000900,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-10,2030-01-09,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000901,Robot,Industrial Robot,Automation,ABB,2025-03-22,2030-03-21,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000902,AHU,HVAC Unit,Infrastructure,Daikin,2022-03-29,2027-03-28,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000903,Robot,Industrial Robot,Automation,ABB,2022-07-12,2027-07-11,SITE027,SITE027_BLDG04,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000904,CNC,CNC Machine,Production,Mazak,2023-01-10,2028-01-09,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000905,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-13,2025-07-12,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000906,Generator,Generator,Power,Cummins,2025-04-19,2030-04-18,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000907,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-03,2028-08-01,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000908,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-30,2028-08-28,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000909,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-24,2029-06-23,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000910,Conveyor,Conveyor Belt,Production,Siemens,2025-05-04,2030-05-03,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000911,Compressor,Air Compressor,Utilities,Atlas Copco,2022-04-11,2027-04-10,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000912,Boiler,Boiler,Utilities,Thermax,2021-07-09,2026-07-08,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000913,Boiler,Boiler,Utilities,Thermax,2020-11-19,2025-11-18,SITE027,SITE027_BLDG04,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000914,AHU,HVAC Unit,Infrastructure,Daikin,2025-03-01,2030-02-28,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000915,Conveyor,Conveyor Belt,Production,Siemens,2025-06-03,2030-06-02,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000916,Boiler,Boiler,Utilities,Thermax,2025-02-02,2030-02-01,SITE027,SITE027_BLDG03,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000917,CNC,CNC Machine,Production,Mazak,2023-12-13,2028-12-11,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000918,Compressor,Air Compressor,Utilities,Atlas Copco,2023-10-08,2028-10-06,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000919,Compressor,Air Compressor,Utilities,Atlas Copco,2022-05-04,2027-05-03,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000920,AHU,HVAC Unit,Infrastructure,Daikin,2021-12-12,2026-12-11,SITE027,SITE027_BLDG03,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000921,Conveyor,Conveyor Belt,Production,Siemens,2023-12-04,2028-12-02,SITE027,SITE027_BLDG01,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000922,Compressor,Air Compressor,Utilities,Atlas Copco,2021-05-09,2026-05-08,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000923,Forklift,Forklift,Material Handling,Toyota,2025-11-04,2030-11-03,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000924,Generator,Generator,Power,Cummins,2020-11-10,2025-11-09,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000925,Robot,Industrial Robot,Automation,ABB,2021-04-26,2026-04-25,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000926,CNC,CNC Machine,Production,Mazak,2025-05-24,2030-05-23,SITE027,SITE027_BLDG03,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000927,Boiler,Boiler,Utilities,Thermax,2025-09-10,2030-09-09,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000928,Robot,Industrial Robot,Automation,ABB,2022-08-18,2027-08-17,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000929,Boiler,Boiler,Utilities,Thermax,2022-03-31,2027-03-30,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000930,Boiler,Boiler,Utilities,Thermax,2024-10-08,2029-10-07,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000931,Conveyor,Conveyor Belt,Production,Siemens,2020-07-09,2025-07-08,SITE027,SITE027_BLDG04,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000932,CNC,CNC Machine,Production,Mazak,2022-02-09,2027-02-08,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000933,Robot,Industrial Robot,Automation,ABB,2020-06-27,2025-06-26,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000934,Robot,Industrial Robot,Automation,ABB,2022-08-12,2027-08-11,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000935,Generator,Generator,Power,Cummins,2024-06-27,2029-06-26,SITE027,SITE027_BLDG02,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000936,Boiler,Boiler,Utilities,Thermax,2023-08-24,2028-08-22,SITE027,SITE027_BLDG04,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000937,AHU,HVAC Unit,Infrastructure,Daikin,2019-11-06,2024-11-04,SITE027,SITE027_BLDG06,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000938,Conveyor,Conveyor Belt,Production,Siemens,2023-07-09,2028-07-07,SITE027,SITE027_BLDG05,CUST004,Manufacturing,Surat,Processing Plant,Surat Processing Plant
ASSET000939,Boiler,Boiler,Utilities,Thermax,2023-02-20,2028-02-19,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000940,AHU,HVAC Unit,Infrastructure,Daikin,2022-09-02,2027-09-01,SITE028,SITE028_BLDG03,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000941,CNC,CNC Machine,Production,Mazak,2020-01-17,2025-01-15,SITE028,SITE028_BLDG03,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000942,AHU,HVAC Unit,Infrastructure,Daikin,2023-01-07,2028-01-06,SITE028,SITE028_BLDG01,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000943,Generator,Generator,Power,Cummins,2021-06-11,2026-06-10,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000944,Compressor,Air Compressor,Utilities,Atlas Copco,2024-07-19,2029-07-18,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000945,Forklift,Forklift,Material Handling,Toyota,2022-03-07,2027-03-06,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000946,Robot,Industrial Robot,Automation,ABB,2025-05-07,2030-05-06,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000947,Forklift,Forklift,Material Handling,Toyota,2019-07-18,2024-07-16,SITE028,SITE028_BLDG01,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000948,Conveyor,Conveyor Belt,Production,Siemens,2024-02-26,2029-02-24,SITE028,SITE028_BLDG01,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000949,Conveyor,Conveyor Belt,Production,Siemens,2020-10-09,2025-10-08,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000950,AHU,HVAC Unit,Infrastructure,Daikin,2019-01-03,2024-01-02,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000951,Compressor,Air Compressor,Utilities,Atlas Copco,2020-06-24,2025-06-23,SITE028,SITE028_BLDG03,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000952,Boiler,Boiler,Utilities,Thermax,2020-10-13,2025-10-12,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000953,Conveyor,Conveyor Belt,Production,Siemens,2023-01-16,2028-01-15,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000954,Conveyor,Conveyor Belt,Production,Siemens,2023-03-04,2028-03-02,SITE028,SITE028_BLDG03,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000955,Robot,Industrial Robot,Automation,ABB,2019-08-01,2024-07-30,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000956,Boiler,Boiler,Utilities,Thermax,2021-08-17,2026-08-16,SITE028,SITE028_BLDG02,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
ASSET000957,Conveyor,Conveyor Belt,Production,Siemens,2020-01-25,2025-01-23,SITE028,SITE028_BLDG01,CUST004,Manufacturing,Surat,Industrial Unit,Surat Industrial Unit
