asset_id,site_id,building_id,customer_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry
ASSET001307,SITE039,SITE039_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-03-14,2024-03-12
ASSET001308,SITE039,SITE039_BLDG01,CUST005,UPS,UPS,Power,APC,2023-08-16,2028-08-14
ASSET001309,SITE039,SITE039_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2020-01-08,2025-01-06
ASSET001310,SITE039,SITE039_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-02-12,2029-02-10
ASSET001311,SITE039,SITE039_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-08-11,2024-08-09
ASSET001312,SITE039,SITE039_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-21,2027-09-20
ASSET001313,SITE039,SITE039_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-01-28,2029-01-26
ASSET001314,SITE039,SITE039_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-06-27,2026-06-26
ASSET001315,SITE039,SITE039_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-12-25,2027-12-24
ASSET001316,SITE039,SITE039_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-03-11,2025-03-10
ASSET001317,SITE039,SITE039_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-07-09,2029-07-08
ASSET001318,SITE039,SITE039_BLDG02,CUST005,UPS,UPS,Power,APC,2020-03-14,2025-03-13
ASSET001319,SITE039,SITE039_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-02-07,2026-02-06
ASSET001320,SITE039,SITE039_BLDG02,CUST005,UPS,UPS,Power,APC,2021-06-02,2026-06-01
ASSET001321,SITE039,SITE039_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-10-16,2027-10-15
ASSET001322,SITE039,SITE039_BLDG01,CUST005,UPS,UPS,Power,APC,2019-07-10,2024-07-08
ASSET001323,SITE039,SITE039_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-02-17,2029-02-15
ASSET001324,SITE039,SITE039_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-01-18,2024-01-17
ASSET001325,SITE039,SITE039_BLDG02,CUST005,UPS,UPS,Power,APC,2025-07-24,2030-07-23
ASSET001326,SITE039,SITE039_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-06-27,2030-06-26
ASSET001327,SITE039,SITE039_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-02-29,2025-02-27
ASSET001328,SITE039,SITE039_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-08-26,2029-08-25
ASSET001329,SITE039,SITE039_BLDG01,CUST005,UPS,UPS,Power,APC,2025-10-30,2030-10-29
ASSET001330,SITE039,SITE039_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-06-18,2028-06-16
ASSET001331,SITE039,SITE039_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2024-01-29,2029-01-27
ASSET001332,SITE039,SITE039_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-08-18,2028-08-16
ASSET001333,SITE039,SITE039_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-03-17,2030-03-16
ASSET001334,SITE039,SITE039_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-05-08,2026-05-07
ASSET001335,SITE040,SITE040_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-06-27,2025-06-26
ASSET001336,SITE040,SITE040_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-04-17,2025-04-16
ASSET001337,SITE040,SITE040_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-07-15,2030-07-14
ASSET001338,SITE040,SITE040_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-09-27,2028-09-25
ASSET001339,SITE040,SITE040_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-04-14,2024-04-12
ASSET001340,SITE040,SITE040_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-08-06,2024-08-04
ASSET001341,SITE040,SITE040_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-12-29,2026-12-28
ASSET001342,SITE040,SITE040_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-10-23,2026-10-22
ASSET001343,SITE040,SITE040_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2022-04-23,2027-04-22
ASSET001344,SITE040,SITE040_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2023-01-09,2028-01-08
ASSET001345,SITE040,SITE040_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2025-11-28,2030-11-27
ASSET001346,SITE040,SITE040_BLDG02,CUST005,UPS,UPS,Power,APC,2021-08-31,2026-08-30
ASSET001347,SITE040,SITE040_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2023-04-12,2028-04-10
ASSET001348,SITE040,SITE040_BLDG01,CUST005,UPS,UPS,Power,APC,2022-07-04,2027-07-03
ASSET001349,SITE040,SITE040_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2021-10-26,2026-10-25
ASSET001350,SITE040,SITE040_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-07-12,2026-07-11
ASSET001351,SITE040,SITE040_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-03-03,2026-03-02
ASSET001352,SITE040,SITE040_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-12-27,2025-12-26
ASSET001353,SITE040,SITE040_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-12-12,2025-12-11
ASSET001354,SITE040,SITE040_BLDG02,CUST005,UPS,UPS,Power,APC,2019-06-16,2024-06-14
ASSET001355,SITE040,SITE040_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-03-29,2030-03-28
ASSET001356,SITE040,SITE040_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-10-21,2025-10-20
ASSET001357,SITE040,SITE040_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2022-09-15,2027-09-14
ASSET001358,SITE040,SITE040_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-06-13,2024-06-11
ASSET001359,SITE040,SITE040_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-09-10,2030-09-09
ASSET001360,SITE040,SITE040_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2024-07-02,2029-07-01
ASSET001361,SITE040,SITE040_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-07-25,2027-07-24
ASSET001362,SITE040,SITE040_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-11-02,2029-11-01
ASSET001363,SITE040,SITE040_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-08-31,2028-08-29
ASSET001364,SITE040,SITE040_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-12-02,2027-12-01
ASSET001365,SITE040,SITE040_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-09-21,2027-09-20
ASSET001366,SITE040,SITE040_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-04-17,2027-04-16
ASSET001367,SITE040,SITE040_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-04-18,2030-04-17
ASSET001368,SITE040,SITE040_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-11-18,2027-11-17
ASSET001369,SITE040,SITE040_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2025-11-18,2030-11-17
ASSET001370,SITE040,SITE040_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2022-08-07,2027-08-06
ASSET001371,SITE040,SITE040_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-04-30,2028-04-28
ASSET001372,SITE040,SITE040_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2019-04-12,2024-04-10
ASSET001373,SITE040,SITE040_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-06-16,2029-06-15
ASSET001374,SITE040,SITE040_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-02-27,2026-02-26
ASSET001375,SITE040,SITE040_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-01-29,2025-01-27
ASSET001376,SITE041,SITE041_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2019-09-26,2024-09-24
ASSET001377,SITE041,SITE041_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2023-10-04,2028-10-02
ASSET001378,SITE041,SITE041_BLDG04,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2025-01-11,2030-01-10
ASSET001379,SITE041,SITE041_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-09-21,2025-09-20
ASSET001380,SITE041,SITE041_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-20,2027-09-19
ASSET001381,SITE041,SITE041_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-10-28,2024-10-26
ASSET001382,SITE041,SITE041_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-10-28,2026-10-27
ASSET001383,SITE041,SITE041_BLDG04,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-11-25,2026-11-24
ASSET001384,SITE041,SITE041_BLDG04,CUST005,UPS,UPS,Power,APC,2024-01-22,2029-01-20
ASSET001385,SITE041,SITE041_BLDG01,CUST005,UPS,UPS,Power,APC,2022-07-19,2027-07-18
ASSET001386,SITE041,SITE041_BLDG01,CUST005,UPS,UPS,Power,APC,2020-04-29,2025-04-28
ASSET001387,SITE041,SITE041_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2025-07-26,2030-07-25
ASSET001388,SITE041,SITE041_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-01-05,2028-01-04
ASSET001389,SITE041,SITE041_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-19,2027-05-18
ASSET001390,SITE041,SITE041_BLDG04,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-11-28,2028-11-26
ASSET001391,SITE041,SITE041_BLDG04,CUST005,UPS,UPS,Power,APC,2019-05-07,2024-05-05
ASSET001392,SITE041,SITE041_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-12-25,2029-12-24
ASSET001393,SITE041,SITE041_BLDG03,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-05-21,2028-05-19
ASSET001394,SITE041,SITE041_BLDG03,CUST005,CCTV,CCTV Camera,Security,Hikvision,2022-05-05,2027-05-04
ASSET001395,SITE041,SITE041_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2025-03-17,2030-03-16
ASSET001396,SITE041,SITE041_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-06-21,2024-06-19
ASSET001397,SITE041,SITE041_BLDG01,CUST005,UPS,UPS,Power,APC,2025-01-09,2030-01-08
ASSET001398,SITE041,SITE041_BLDG03,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-05-10,2026-05-09
ASSET001399,SITE041,SITE041_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2023-08-18,2028-08-16
ASSET001400,SITE041,SITE041_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-01-23,2026-01-22
ASSET001401,SITE041,SITE041_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-03-06,2026-03-05
ASSET001402,SITE041,SITE041_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-05-12,2030-05-11
ASSET001403,SITE041,SITE041_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-03-01,2030-02-28
ASSET001404,SITE041,SITE041_BLDG03,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2019-10-03,2024-10-01
ASSET001405,SITE041,SITE041_BLDG04,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-03-19,2026-03-18
ASSET001406,SITE041,SITE041_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-01-02,2028-01-01
ASSET001407,SITE041,SITE041_BLDG03,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-02-14,2025-02-12
ASSET001408,SITE041,SITE041_BLDG03,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-03-03,2026-03-02
ASSET001409,SITE041,SITE041_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-01-20,2029-01-18
ASSET001410,SITE041,SITE041_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-07-20,2030-07-19
ASSET001411,SITE041,SITE041_BLDG04,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-07-19,2027-07-18
ASSET001412,SITE041,SITE041_BLDG03,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-01-20,2024-01-19
ASSET001413,SITE041,SITE041_BLDG04,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-06-26,2026-06-25
ASSET001414,SITE041,SITE041_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-01-12,2028-01-11
ASSET001415,SITE041,SITE041_BLDG04,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-05-19,2029-05-18
ASSET001416,SITE041,SITE041_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2023-01-09,2028-01-08
ASSET001417,SITE041,SITE041_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-03-09,2030-03-08
ASSET001418,SITE041,SITE041_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-10-20,2030-10-19
ASSET001419,SITE041,SITE041_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-07-27,2025-07-26
ASSET001420,SITE041,SITE041_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2019-11-10,2024-11-08
ASSET001421,SITE041,SITE041_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2024-09-08,2029-09-07
ASSET001422,SITE041,SITE041_BLDG02,CUST005,UPS,UPS,Power,APC,2025-08-13,2030-08-12
ASSET001423,SITE041,SITE041_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2025-03-09,2030-03-08
ASSET001424,SITE041,SITE041_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-08-31,2025-08-30
ASSET001425,SITE041,SITE041_BLDG03,CUST005,UPS,UPS,Power,APC,2021-07-03,2026-07-02
