event_id,timestamp,asset_id,event_type,severity,message
EVT013025,2025-07-01 09:45:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013026,2025-07-01 09:50:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013027,2025-07-01 10:25:00,ASSET000706,Warning,Medium,Conference Display has been shut down.
EVT013028,2025-07-01 10:45:00,ASSET000706,Warning,Medium,Conference Display has been shut down.
EVT013029,2025-07-01 10:50:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013030,2025-07-01 11:05:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013031,2025-07-01 11:25:00,ASSET000706,Warning,Medium,Conference Display has been shut down.
EVT013032,2025-07-01 11:30:00,ASSET000706,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013033,2025-07-01 11:35:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013034,2025-07-01 11:45:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013035,2025-07-01 11:50:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013036,2025-07-01 12:00:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013037,2025-07-01 12:10:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013038,2025-07-01 12:20:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013039,2025-07-01 12:45:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013040,2025-07-01 12:55:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013041,2025-07-01 13:25:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013042,2025-07-01 13:35:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013043,2025-07-01 13:40:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013044,2025-07-01 13:50:00,ASSET000706,Warning,Medium,Conference Display has been shut down.
EVT013045,2025-07-01 14:05:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013046,2025-07-01 14:25:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013047,2025-07-01 14:30:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013048,2025-07-01 14:40:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013049,2025-07-01 14:45:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013050,2025-07-01 15:00:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013051,2025-07-01 15:05:00,ASSET000706,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013052,2025-07-01 15:10:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013053,2025-07-01 15:15:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013054,2025-07-01 15:25:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013055,2025-07-01 15:35:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013056,2025-07-01 15:45:00,ASSET000706,Warning,Medium,Conference Display has been shut down.
EVT013057,2025-07-01 16:05:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013058,2025-07-01 16:10:00,ASSET000706,Fault,High,Excessive vibration detected in Conference Display.
EVT013059,2025-07-01 08:55:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013060,2025-07-01 09:00:00,ASSET000707,Warning,Medium,Conference Display has been shut down.
EVT013061,2025-07-01 10:35:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013062,2025-07-01 11:35:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013063,2025-07-01 12:40:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013064,2025-07-01 13:00:00,ASSET000707,Alarm,Medium,Abnormal power consumption detected in Conference Display.
EVT013065,2025-07-01 13:15:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013066,2025-07-01 13:20:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013067,2025-07-01 13:25:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013068,2025-07-01 13:30:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013069,2025-07-01 14:50:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013070,2025-07-01 15:10:00,ASSET000707,Warning,Medium,Conference Display has been shut down.
EVT013071,2025-07-01 15:15:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013072,2025-07-01 15:30:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013073,2025-07-01 15:35:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013074,2025-07-01 15:55:00,ASSET000707,Warning,Medium,Conference Display has been shut down.
EVT013075,2025-07-01 16:00:00,ASSET000707,Warning,Low,Conference Display is undergoing scheduled maintenance.
EVT013076,2025-07-01 08:10:00,ASSET000708,Alarm,High,High temperature detected in UPS.
EVT013077,2025-07-01 08:25:00,ASSET000708,Warning,Medium,UPS has been shut down.
EVT013078,2025-07-01 09:10:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013079,2025-07-01 10:00:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013080,2025-07-01 10:05:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013081,2025-07-01 10:20:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013082,2025-07-01 11:30:00,ASSET000708,Warning,Medium,UPS has been shut down.
EVT013083,2025-07-01 12:20:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013084,2025-07-01 13:20:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013085,2025-07-01 13:35:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013086,2025-07-01 13:55:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013087,2025-07-01 14:15:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013088,2025-07-01 14:20:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013089,2025-07-01 14:45:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013090,2025-07-01 15:10:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013091,2025-07-01 15:30:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013092,2025-07-01 15:40:00,ASSET000708,Warning,Medium,UPS has been shut down.
EVT013093,2025-07-01 16:15:00,ASSET000708,Warning,Low,UPS is undergoing scheduled maintenance.
EVT013094,2025-07-01 08:10:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013095,2025-07-01 09:00:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013096,2025-07-01 09:10:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013097,2025-07-01 09:20:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013098,2025-07-01 09:30:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013099,2025-07-01 09:35:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013100,2025-07-01 09:40:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013101,2025-07-01 09:50:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013102,2025-07-01 10:05:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013103,2025-07-01 10:30:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013104,2025-07-01 10:45:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013105,2025-07-01 11:45:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013106,2025-07-01 12:00:00,ASSET000709,Alarm,Medium,Abnormal power consumption detected in Network Switch.
EVT013107,2025-07-01 12:10:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013108,2025-07-01 12:25:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013109,2025-07-01 12:50:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013110,2025-07-01 13:10:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013111,2025-07-01 14:05:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013112,2025-07-01 14:55:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013113,2025-07-01 15:05:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013114,2025-07-01 15:20:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013115,2025-07-01 16:00:00,ASSET000709,Warning,Medium,Network Switch has been shut down.
EVT013116,2025-07-01 16:15:00,ASSET000709,Warning,Low,Network Switch is undergoing scheduled maintenance.
EVT013117,2025-07-01 08:30:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013118,2025-07-01 08:50:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013119,2025-07-01 10:00:00,ASSET000710,Warning,Medium,Biometric Device has been shut down.
EVT013120,2025-07-01 10:20:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013121,2025-07-01 10:50:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013122,2025-07-01 11:20:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013123,2025-07-01 12:05:00,ASSET000710,Alarm,Medium,Abnormal power consumption detected in Biometric Device.
EVT013124,2025-07-01 12:15:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013125,2025-07-01 12:25:00,ASSET000710,Warning,Medium,Biometric Device has been shut down.
EVT013126,2025-07-01 12:45:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013127,2025-07-01 13:45:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013128,2025-07-01 13:55:00,ASSET000710,Warning,Medium,Biometric Device has been shut down.
EVT013129,2025-07-01 15:00:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013130,2025-07-01 15:05:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013131,2025-07-01 15:15:00,ASSET000710,Warning,Medium,Biometric Device has been shut down.
EVT013132,2025-07-01 15:55:00,ASSET000710,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013133,2025-07-01 16:10:00,ASSET000710,Warning,Medium,Biometric Device has been shut down.
EVT013134,2025-07-01 08:10:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013135,2025-07-01 08:15:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013136,2025-07-01 08:40:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013137,2025-07-01 09:50:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013138,2025-07-01 10:10:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013139,2025-07-01 10:30:00,ASSET000711,Warning,Medium,Biometric Device has been shut down.
EVT013140,2025-07-01 11:30:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013141,2025-07-01 11:50:00,ASSET000711,Warning,Medium,Biometric Device has been shut down.
EVT013142,2025-07-01 12:05:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013143,2025-07-01 12:55:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013144,2025-07-01 13:40:00,ASSET000711,Fault,High,Excessive vibration detected in Biometric Device.
EVT013145,2025-07-01 13:55:00,ASSET000711,Warning,Medium,Biometric Device has been shut down.
EVT013146,2025-07-01 14:10:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013147,2025-07-01 14:15:00,ASSET000711,Warning,Medium,Biometric Device has been shut down.
EVT013148,2025-07-01 15:20:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013149,2025-07-01 15:30:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013150,2025-07-01 15:50:00,ASSET000711,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013151,2025-07-01 08:00:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013152,2025-07-01 09:00:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013153,2025-07-01 09:05:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013154,2025-07-01 09:15:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013155,2025-07-01 09:50:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013156,2025-07-01 09:55:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013157,2025-07-01 10:00:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013158,2025-07-01 10:35:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013159,2025-07-01 10:40:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013160,2025-07-01 11:15:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013161,2025-07-01 11:25:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013162,2025-07-01 11:40:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013163,2025-07-01 12:30:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013164,2025-07-01 14:00:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013165,2025-07-01 14:30:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013166,2025-07-01 15:10:00,ASSET000712,Warning,Medium,HVAC Unit has been shut down.
EVT013167,2025-07-01 16:05:00,ASSET000712,Warning,Low,HVAC Unit is undergoing scheduled maintenance.
EVT013168,2025-07-01 08:00:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013169,2025-07-01 08:55:00,ASSET000713,Fault,High,Excessive vibration detected in Biometric Device.
EVT013170,2025-07-01 09:00:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013171,2025-07-01 09:05:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013172,2025-07-01 09:10:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013173,2025-07-01 10:30:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013174,2025-07-01 13:10:00,ASSET000713,Warning,Medium,Biometric Device has been shut down.
EVT013175,2025-07-01 13:40:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013176,2025-07-01 14:25:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013177,2025-07-01 14:35:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013178,2025-07-01 15:45:00,ASSET000713,Alarm,Medium,Abnormal power consumption detected in Biometric Device.
EVT013179,2025-07-01 15:50:00,ASSET000713,Warning,Medium,Biometric Device has been shut down.
EVT013180,2025-07-01 16:05:00,ASSET000713,Warning,Low,Biometric Device is undergoing scheduled maintenance.
EVT013181,2025-07-01 08:05:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013182,2025-07-01 09:30:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013183,2025-07-01 10:10:00,ASSET000714,Alarm,Medium,Abnormal power consumption detected in WiFi Access Point.
EVT013184,2025-07-01 10:40:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013185,2025-07-01 11:05:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013186,2025-07-01 11:15:00,ASSET000714,Fault,High,Excessive vibration detected in WiFi Access Point.
EVT013187,2025-07-01 11:20:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013188,2025-07-01 12:10:00,ASSET000714,Warning,Medium,WiFi Access Point has been shut down.
EVT013189,2025-07-01 12:55:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013190,2025-07-01 14:15:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013191,2025-07-01 14:25:00,ASSET000714,Warning,Medium,WiFi Access Point has been shut down.
EVT013192,2025-07-01 14:35:00,ASSET000714,Warning,Low,WiFi Access Point is undergoing scheduled maintenance.
EVT013193,2025-07-01 14:40:00,ASSET000714,Fault,High,Excessive vibration detected in WiFi Access Point.
EVT013194,2025-07-01 15:05:00,ASSET000714,Fault,High,Excessive vibration detected in WiFi Access Point.
